"datetime","do.obs","do.sat","k.gas","irr","wtr","z.mix"
2005-09-02 19:00:00,8.08,8.53982226068361,1.24468817665663,0.1,20.14,10.2768097046198
2005-09-02 20:00:00,8.06,8.5466303586367,1.11212057038367,0,20.1,10.2937063346332
2005-09-02 21:00:00,8.06,8.55174277914364,1.1081570649867,0,20.07,10.3043982547132
2005-09-02 22:00:00,8.03,8.56027559531626,0.778957850350513,0,20.02,10.2769375186123
2005-09-02 23:00:00,7.99,8.56369296966678,0.846266539456693,0,20,10.2737097584734
2005-09-03 00:00:00,8.02,8.56369296966678,1.04204684759998,0,20,10.2607681147542
2005-09-03 01:00:00,8.02,8.5671127752501,1.04451601683858,0,19.98,10.259492800363
2005-09-03 02:00:00,8,8.57053501465133,0.898484372888207,0,19.96,10.2645305506851
2005-09-03 03:00:00,7.94,8.5756729428234,0.706675762108688,0.1,19.93,10.2606120243819
2005-09-03 04:00:00,7.89,8.58081636165477,0.652150544520639,0,19.9,9.99500488796804
2005-09-03 05:00:00,7.91,8.58596527990515,0.675859811797914,20.9,19.87,10.1594917309693
2005-09-03 06:00:00,7.94,8.58768280959779,0.576682161925486,89.09,19.86,9.83726039517598
2005-09-03 07:00:00,8.01,8.58768280959779,0.608546973863144,458.82,19.86,9.84807779962373
2005-09-03 08:00:00,8.14,8.57738680526164,0.587053001136371,1037.88,19.92,10.2634911893761
2005-09-03 09:00:00,8.18,8.5466303586367,0.566067979692606,1234.78,20.1,10.2568697356327
2005-09-03 10:00:00,8.18,8.5059261545775,0.630467786935437,1426.52,20.34,9.88376426434431
2005-09-03 11:00:00,8.2,8.47730229897456,0.648800619418144,1530.15,20.51,10.0124351204554
2005-09-03 12:00:00,8.24,8.44884940494617,0.625298345846778,1549.42,20.68,10.1901732095353
2005-09-03 13:00:00,8.3,8.43052908602436,0.540643715855125,1355.77,20.79,9.78872334988479
2005-09-03 14:00:00,8.32,8.4089686883915,0.614805998328624,938.17,20.92,9.88479704327184
2005-09-03 15:00:00,8.26,8.31071628780737,0.553090685327182,612.21,21.52,10.2723029983612
2005-09-03 16:00:00,8.12,8.33183079806441,0.557317332475733,263.37,21.39,10.0221668412577
2005-09-03 17:00:00,8.07,8.39905076879894,0.7818318406268,88.52,20.98,9.9553919642266
2005-09-03 18:00:00,8.06,8.42886710562256,0.983293777705757,10.26,20.8,9.90484805929869
2005-09-03 19:00:00,8.04,8.42720570773336,0.87841705741795,0,20.81,9.82669361719799
2005-09-03 20:00:00,8.04,8.423884658255,0.803746194727194,0,20.83,9.98772757634294
2005-09-03 21:00:00,8.02,8.44217928521897,0.953374158801835,0,20.72,9.93130879887736
2005-09-03 22:00:00,8.04,8.48570326396008,0.925599735500923,0,20.46,9.82948783657763
2005-09-03 23:00:00,8.07,8.52114970225043,1.26878696770054,0,20.25,9.81650483163048
2005-09-04 00:00:00,8.09,8.55003803385188,1.44846650664617,0,20.08,10.0129490003122
2005-09-04 01:00:00,8.12,8.56540256839284,1.51832384454438,0,19.99,9.93168623672721
2005-09-04 02:00:00,8.09,8.5756729428234,1.23824256962272,0,19.93,9.71289418481934
2005-09-04 03:00:00,8.06,8.58768280959779,1.16619096350834,0,19.86,9.47122459477882
2005-09-04 04:00:00,8.03,8.59455905509006,1.12965067945235,0,19.82,9.80645527487027
2005-09-04 05:00:00,8.03,8.59972268139022,1.19371107746804,21.09,19.79,9.37216395778187
2005-09-04 06:00:00,8.11,8.60316817152283,1.45629294787869,108.75,19.77,9.92935038464446
2005-09-04 07:00:00,8.2,8.60316817152283,1.73319625162761,455.98,19.77,9.87135578806011
2005-09-04 08:00:00,8.22,8.60144511897888,1.8897253368044,963.15,19.78,9.94366843207659
2005-09-04 09:00:00,8.23,8.59283907405743,1.67712208676464,1223.57,19.83,10.1080681847324
2005-09-04 10:00:00,8.24,8.5688235905618,1.69964306718039,1412.93,19.97,10.2958808324476
2005-09-04 11:00:00,8.26,8.53812174525591,1.60000474729984,1490.73,20.15,10.2838921127784
2005-09-04 12:00:00,8.27,8.51776250131287,1.50147632131249,1498.33,20.27,9.81095488080777
2005-09-04 13:00:00,8.28,8.50423763814567,1.83638652971672,1345.92,20.35,9.90629252659136
2005-09-04 14:00:00,8.34,8.50761526793555,1.77454408154585,1079.49,20.33,9.99349895585652
2005-09-04 15:00:00,8.34,8.49917566723757,2.03259099201542,649.35,20.38,10.298860199322
2005-09-04 16:00:00,8.33,8.50930497853709,1.83503104266044,453.13,20.32,10.2810455742143
2005-09-04 17:00:00,8.26,8.51437769697772,1.66294311083358,159.27,20.29,9.84720603505334
2005-09-04 18:00:00,8.19,8.51606979972915,1.52137602969367,18.24,20.28,9.48418638593514
2005-09-04 19:00:00,8.14,8.51776250131287,1.31515238978548,0,20.27,9.42907382340333
2005-09-04 20:00:00,8.12,8.51945580204715,1.36168355718344,0,20.26,9.57332847868441
2005-09-04 21:00:00,8.14,8.52114970225043,1.41678277728615,0,20.25,9.74491800713482
2005-09-04 22:00:00,8.16,8.52623500286121,1.56658100409866,0,20.22,9.51992052986584
2005-09-04 23:00:00,8.12,8.52962820645906,1.4300499619224,0,20.2,9.58809035671565
2005-09-05 00:00:00,8.1,8.53472252302923,1.54083861415077,0,20.17,9.80368807069843
2005-09-05 01:00:00,8.09,8.53812174525591,1.23135294033647,0,20.15,9.78696517597018
2005-09-05 02:00:00,8.08,8.54152337941481,1.36096331966631,0,20.13,9.79446692365461
2005-09-05 03:00:00,8.05,8.54492742807045,1.43817962013485,0,20.11,9.77793099437213
2005-09-05 04:00:00,8.04,8.55003803385188,1.32681107515861,0,20.08,9.47306653715137
2005-09-05 05:00:00,8.02,8.55174277914364,1.17883075938958,22.99,20.07,9.74181858948407
2005-09-05 06:00:00,8.03,8.55344812998702,1.04061047184049,174.57,20.06,9.84239861396494
2005-09-05 07:00:00,8.14,8.55344812998702,1.24565104998131,370.78,20.06,9.56030080086748
2005-09-05 08:00:00,8.21,8.55003803385188,1.3090017974366,813.56,20.08,9.55481084137676
2005-09-05 09:00:00,8.27,8.54152337941481,1.72323746989203,1105.7,20.13,9.59561503018716
2005-09-05 10:00:00,8.28,8.52962820645906,1.81649576250311,1275.33,20.2,9.57520176662626
2005-09-05 11:00:00,8.3,8.50930497853709,2.02959214581982,1431.85,20.32,9.8430661565791
2005-09-05 12:00:00,8.32,8.49580399878788,2.30397837103475,1467.73,20.4,9.91972796231811
2005-09-05 13:00:00,8.33,8.49580399878788,2.53445076311416,1038.17,20.4,9.87276180389694
2005-09-05 14:00:00,8.34,8.50086239479255,3.16686614825748,679.36,20.37,9.85598485251338
2005-09-05 15:00:00,8.36,8.49411905726048,2.25490131051357,821.07,20.41,10.2595115755939
2005-09-05 16:00:00,8.37,8.48402188595825,2.77017685561923,516.57,20.47,9.5574995924102
2005-09-05 17:00:00,8.3,8.47394605609222,2.61150734205714,202.2,20.53,9.48035807083356
2005-09-05 18:00:00,8.15,8.47059217693095,1.38987747729624,14.06,20.55,9.61595123000542
2005-09-05 19:00:00,8.11,8.45720024732412,1.36677270748311,0,20.63,9.51640161574713
2005-09-05 20:00:00,8.09,8.45218798099832,1.85485088421474,0,20.66,9.51202000070438
2005-09-05 21:00:00,8.09,8.46221780383812,1.58531885054166,0,20.6,9.42305806621049
2005-09-05 22:00:00,8.05,8.48570326396008,1.4091185506488,0,20.46,9.4147643271989
2005-09-05 23:00:00,8.08,8.49411905726048,2.3095412287947,0,20.41,9.41506375294574
2005-09-06 00:00:00,8.1,8.49748953534148,2.67220608958849,0,20.39,9.60854381321711
2005-09-06 01:00:00,8.09,8.50086239479255,2.61191125999875,0,20.37,9.36273116512063
2005-09-06 02:00:00,8.09,8.502549718323,2.93542762540889,0,20.36,10.2440565482174
2005-09-06 03:00:00,8.08,8.502549718323,2.66484623307801,0,20.36,9.63370339190804
2005-09-06 04:00:00,8.06,8.50086239479255,2.3122675516055,0,20.37,9.70504241759128
2005-09-06 05:00:00,8.04,8.502549718323,1.88559483230736,14.53,20.36,9.81095381797543
2005-09-06 06:00:00,8.03,8.50423763814567,2.08268028580699,44.17,20.35,9.83385564934481
2005-09-06 07:00:00,8.02,8.49917566723757,1.78537116610673,85,20.38,9.55214853270537
2005-09-06 08:00:00,8.06,8.49411905726048,1.92388006481902,189.48,20.41,9.91828259583323
2005-09-06 09:00:00,8.08,8.49580399878788,1.84746517965248,305.35,20.4,9.35512816639022
2005-09-06 10:00:00,8.16,8.49411905726048,2.25490131051357,630.73,20.41,9.53334301080146
2005-09-06 11:00:00,8.22,8.48234110077361,2.13222637595784,1618.57,20.48,10.2642852089128
2005-09-06 12:00:00,8.21,8.45887217794692,1.88421654036676,929.33,20.62,9.53400121547281
2005-09-06 13:00:00,8.24,8.44884940494617,1.82043920572389,1483.23,20.68,9.63493933498761
2005-09-06 14:00:00,8.26,8.44051321855025,1.53431525776853,1143.8,20.73,9.52097007446272
2005-09-06 15:00:00,8.35,8.43219164924838,1.4890940536899,750.49,20.78,9.44840536517344
2005-09-06 16:00:00,8.36,8.43052908602436,1.59676881097288,553.51,20.79,9.72867033944343
2005-09-06 17:00:00,8.26,8.43219164924838,1.62495999830462,218.83,20.78,10.2777977287498
2005-09-06 18:00:00,8.09,8.43385479560441,1.50432155469259,19.85,20.77,10.2626633035235
2005-09-06 19:00:00,8.02,8.43219164924838,1.12447895893393,0,20.78,9.25259124109352
2005-09-06 20:00:00,7.94,8.42886710562256,0.893608169979255,0,20.8,9.42407875021783
2005-09-06 21:00:00,7.86,8.42886710562256,0.868088618359664,0,20.8,10.3392107860252
2005-09-06 22:00:00,7.84,8.43884773656496,0.931975558069138,0,20.74,10.2006382998586
2005-09-06 23:00:00,7.91,8.44051321855025,1.03985282715973,0,20.73,10.0966889670089
2005-09-07 00:00:00,7.96,8.44217928521897,1.24872417615771,0,20.72,9.92951064384039
2005-09-07 01:00:00,7.99,8.45218798099832,1.30635696252693,0,20.66,9.85649258211019
2005-09-07 02:00:00,7.97,8.46389149973186,1.35447221719907,0,20.59,9.77218981242693
2005-09-07 03:00:00,7.94,8.46891612296106,1.16346616643221,0,20.56,9.79780317340824
2005-09-07 04:00:00,7.9,8.47562388191123,1.17214318804302,0,20.52,9.80241203881426
2005-09-07 05:00:00,7.89,8.48234110077361,0.931440870307571,13.77,20.48,8.66402323993461
2005-09-07 06:00:00,7.86,8.48066090809125,0.78355738310184,101.91,20.49,8.96726846949436
2005-09-07 07:00:00,7.84,8.47730229897456,0.792929152358284,237.53,20.51,8.95782102351901
2005-09-07 08:00:00,8.02,8.47394605609222,0.996762432805156,484.75,20.53,9.15344471914347
2005-09-07 09:00:00,8.1,8.47059217693095,1.19284582619341,536.89,20.55,9.86242175791934
2005-09-07 10:00:00,8.14,8.46556578467484,0.947360962301195,549.53,20.58,9.57297172369858
2005-09-07 11:00:00,8.14,8.46556578467484,0.995110168717186,497.29,20.58,10.2587096632654
2005-09-07 12:00:00,8.15,8.46891612296106,0.812290200669731,386.26,20.56,10.2592345043726
2005-09-07 13:00:00,8.2,8.46724065898016,0.562145427404768,511.25,20.57,9.47912469592061
2005-09-07 14:00:00,8.23,8.46389149973186,0.583706514378905,450.47,20.59,9.70736947219242
2005-09-07 15:00:00,8.15,8.46221780383812,0.574102285146576,289.39,20.6,9.15655639643191
2005-09-07 16:00:00,8.22,8.46221780383812,0.607321996018515,437.74,20.6,9.26138282519094
2005-09-07 17:00:00,8.37,8.46221780383812,0.774602028310831,215.98,20.6,9.45358222895201
2005-09-07 18:00:00,8.21,8.47562388191123,0.965338959135281,18.81,20.52,9.91553521145093
2005-09-07 19:00:00,8.07,8.48570326396008,0.619050858427418,0,20.46,9.72181341310101
2005-09-07 20:00:00,7.88,8.48906779967575,0.579325534239041,0,20.44,9.40175405197565
2005-09-07 21:00:00,7.75,8.49411905726048,0.561737436271784,0,20.41,9.1291564532643
2005-09-07 22:00:00,7.73,8.49748953534148,0.591432296108949,0,20.39,9.03592463022727
2005-09-07 23:00:00,7.7,8.50086239479255,0.581693440113764,0,20.37,9.03862811419663
2005-09-08 00:00:00,7.63,8.5059261545775,0.582406625355397,0,20.34,8.99919373109952
2005-09-08 01:00:00,7.51,8.50761526793555,0.556242078404312,0,20.33,9.17450383497265
2005-09-08 02:00:00,7.36,8.5126861927405,0.539277501266496,0,20.3,9.25817503965962
2005-09-08 03:00:00,7.4,8.51606979972915,0.589833178618774,0,20.28,9.8564638877529
2005-09-08 04:00:00,7.53,8.51945580204715,0.547453416615697,0,20.26,9.21510487161784
2005-09-08 05:00:00,7.61,8.52284420224133,0.584457582730613,17.38,20.24,9.87256639478342
2005-09-08 06:00:00,7.59,8.52284420224133,0.553343676790944,122.42,20.24,9.37210598660709
2005-09-08 07:00:00,7.82,8.5245393023386,0.597899545429287,299.46,20.23,9.62391325455789
2005-09-08 08:00:00,8.1,8.52284420224133,0.622949157977332,352.64,20.24,9.33449772502645
2005-09-08 09:00:00,8.24,8.51945580204715,0.563390076863464,491.88,20.26,9.02660961683317
2005-09-08 10:00:00,8.33,8.51437769697772,0.552407102159995,618.76,20.29,9.0497287101701
2005-09-08 11:00:00,8.48,8.502549718323,1.01575248068487,1010.06,20.36,9.40955475729823
2005-09-08 12:00:00,8.41,8.50423763814567,1.28589598880715,717.25,20.35,9.49944736618494
2005-09-08 13:00:00,8.44,8.49748953534148,1.14889366524668,1325.67,20.39,8.95786877941936
2005-09-08 14:00:00,8.52,8.48234110077361,0.978438465523477,1161.93,20.48,9.24113266577552
2005-09-08 15:00:00,8.66,8.46389149973186,0.671925745804759,878.8,20.59,9.60569127836232
2005-09-08 16:00:00,8.67,8.45887217794692,0.970513774741314,544.11,20.62,9.03289038643218
2005-09-08 17:00:00,8.49,8.47394605609222,1.00832477895109,206.67,20.53,9.53131127240911
2005-09-08 18:00:00,8.23,8.48738523509416,0.868183088983723,17.1,20.45,9.75645996203803
2005-09-08 19:00:00,8.11,8.49917566723757,1.07005329609809,0,20.38,9.8074568266783
2005-09-08 20:00:00,8.14,8.5059261545775,1.13462885383135,0,20.34,9.76976296960121
2005-09-08 21:00:00,8.15,8.51099528669955,1.29870494554074,0,20.31,9.36274227688909
2005-09-08 22:00:00,8.11,8.51437769697772,1.0052843991963,0,20.29,9.46897549397338
2005-09-08 23:00:00,8.02,8.51945580204715,0.820347356882238,0,20.26,9.85595655315822
2005-09-09 00:00:00,7.98,8.52284420224133,0.761290656822881,0,20.24,9.33914424968109
2005-09-09 01:00:00,7.97,8.52793130412828,0.800722019600409,0,20.21,10.2643322801108
2005-09-09 02:00:00,7.89,8.53302381558984,0.658362907596191,0,20.18,10.2944039035368
2005-09-09 03:00:00,7.9,8.53642183281121,0.806647141246507,0,20.16,10.3173163556869
2005-09-09 04:00:00,8.05,8.54152337941481,1.07261802887733,0,20.13,9.57484915855003
2005-09-09 05:00:00,8.07,8.5466303586367,1.26410011509569,13.58,20.1,10.2600819738973
2005-09-09 06:00:00,8.14,8.55003803385188,1.47902242908685,124.13,20.08,9.54681916947465
2005-09-09 07:00:00,8.28,8.55174277914364,1.83688060085222,457.49,20.07,9.42795673623279
2005-09-09 08:00:00,8.32,8.55174277914364,1.79765489984472,871.67,20.07,9.46118414122628
2005-09-09 09:00:00,8.35,8.54322510177015,2.1229160225501,1106.37,20.12,9.58518341158503
2005-09-09 10:00:00,8.36,8.53472252302923,1.65803103148201,1239.03,20.17,9.75611015182709
2005-09-09 11:00:00,8.39,8.52114970225043,2.1729542502597,1421.32,20.25,9.7547673974071
2005-09-09 12:00:00,8.42,8.51606979972915,2.5743170663041,1323.77,20.28,9.82860955883372
2005-09-09 13:00:00,8.44,8.5126861927405,2.44515214839152,1350.93,20.3,9.96229066836574
2005-09-09 14:00:00,8.48,8.50423763814567,2.14457290953331,1021.37,20.35,9.84758921575652
2005-09-09 15:00:00,8.48,8.50086239479255,2.72509874850497,755.72,20.37,9.95630464674914
2005-09-09 16:00:00,8.4,8.50761526793555,2.07222677187064,347.71,20.33,9.97224797686369
2005-09-09 17:00:00,8.3,8.51437769697772,1.42568959427417,120.52,20.29,10.2777501638927
2005-09-09 18:00:00,8.17,8.51606979972915,1.16198566368655,7.6,20.28,10.3300732727807
2005-09-09 19:00:00,8.14,8.51945580204715,1.12284871118419,0.1,20.26,10.3047063204347
2005-09-09 20:00:00,8.04,8.52114970225043,0.928874386856878,0,20.25,10.3013022318762
2005-09-09 21:00:00,8.03,8.52114970225043,1.36499771262524,0,20.25,9.95926851959785
2005-09-09 22:00:00,8.12,8.52284420224133,1.84460341054288,0,20.24,9.84297930234864
2005-09-09 23:00:00,8.13,8.51945580204715,2.34609045560809,0,20.26,9.81109249004986
2005-09-10 00:00:00,8.13,8.52114970225043,2.35054662317521,0,20.25,9.95128244567043
2005-09-10 01:00:00,8.1,8.52114970225043,1.51242653959984,0,20.25,10.259261414574
2005-09-10 02:00:00,8.1,8.5245393023386,1.90638576546483,0,20.23,10.0488291004574
2005-09-10 03:00:00,8.09,8.52793130412828,1.68459690269895,0,20.21,9.97713278884383
2005-09-10 04:00:00,8.06,8.53132571017304,1.35933565091375,0,20.19,9.78026753964681
2005-09-10 05:00:00,8.05,8.53302381558984,1.35173337441525,9.78,20.18,9.691963204513
2005-09-10 06:00:00,8.07,8.53472252302923,1.2150518332542,125.18,20.17,9.81438203246734
2005-09-10 07:00:00,8.15,8.53472252302923,0.982284905588674,446.29,20.17,9.72701359254079
2005-09-10 08:00:00,8.26,8.52114970225043,0.936987116067437,835.69,20.25,9.72835239259158
2005-09-10 09:00:00,8.33,8.49243471044325,1.11459791885178,1033.44,20.42,9.794429917207
2005-09-10 10:00:00,8.33,8.46054469668072,1.16816663778481,1241.7,20.61,9.7702927449273
2005-09-10 11:00:00,8.38,8.43219164924838,1.60858927370917,1374.18,20.78,9.85487737233692
2005-09-10 12:00:00,8.42,8.43219164924838,1.98732785285695,1366.68,20.78,9.54481823184746
2005-09-10 13:00:00,8.43,8.43219164924838,2.11910885498411,1039.41,20.78,9.79867963265467
2005-09-10 14:00:00,8.43,8.44884940494617,3.06210454392079,887.83,20.68,9.82847561922959
2005-09-10 15:00:00,8.47,8.46556578467484,3.24854629256022,668.53,20.58,10.2541094114449
2005-09-10 16:00:00,8.44,8.48066090809125,3.44075919613318,433.94,20.49,10.2845733406067
2005-09-10 17:00:00,8.35,8.48570326396008,2.87499434565253,172.67,20.46,10.2963439847962
2005-09-10 18:00:00,8.23,8.48234110077361,2.09408767768481,13.96,20.48,10.2946148910408
2005-09-10 19:00:00,8.17,8.48570326396008,1.61226519833479,0,20.46,10.3102154184064
2005-09-10 20:00:00,8.13,8.48234110077361,1.45515977413254,0,20.48,10.3080385877615
2005-09-10 21:00:00,8.13,8.48066090809125,1.66698107112497,0,20.49,10.3293898936758
2005-09-10 22:00:00,8.13,8.48066090809125,1.79454657169992,0,20.49,10.3031856013505
2005-09-10 23:00:00,8.14,8.47562388191123,2.06305329775866,0,20.52,10.3026981328796
2005-09-11 00:00:00,8.11,8.47562388191123,1.97011994140886,0,20.52,10.292812270374
2005-09-11 01:00:00,8.1,8.47562388191123,2.37636066465042,0,20.52,10.289390649375
2005-09-11 02:00:00,8.1,8.47898130759642,2.44171741153703,0,20.5,11.3890621321277
2005-09-11 03:00:00,8.09,8.48066090809125,2.35434329869131,0,20.49,10.2819889265562
2005-09-11 04:00:00,8.07,8.48570326396008,2.18421154323361,0,20.46,9.76794651396352
2005-09-11 05:00:00,8.06,8.48906779967575,2.43297727891545,11.3,20.44,10.2486770640566
2005-09-11 06:00:00,8.08,8.49411905726048,2.3750192171465,119.96,20.41,10.272762370754
2005-09-11 07:00:00,8.17,8.49580399878788,2.45633844672081,409.25,20.4,10.309073353276
2005-09-11 08:00:00,8.23,8.49243471044325,2.77777514757694,689.23,20.42,10.336040379101
2005-09-11 09:00:00,8.27,8.48402188595825,2.84216103832534,1053.66,20.47,10.3754634505647
2005-09-11 10:00:00,8.29,8.47226882120342,2.9883513803997,1211.03,20.54,10.3365155671182
2005-09-11 11:00:00,8.31,8.46221780383812,2.95278158999724,1359.58,20.6,10.3247488558086
2005-09-11 12:00:00,8.34,8.453858149162,3.50369258451589,1326.25,20.65,10.332030222151
2005-09-11 13:00:00,8.36,8.45051839969697,3.249742623908,1236.95,20.67,10.3247648449395
2005-09-11 14:00:00,8.39,8.44551317384999,2.84144694895869,1058.88,20.7,10.6119749720871
2005-09-11 15:00:00,8.42,8.44217928521897,2.37783516288758,719.72,20.72,10.5406939628449
2005-09-11 16:00:00,8.39,8.44551317384999,2.49534262018328,420.93,20.7,10.5505827032284
2005-09-11 17:00:00,8.29,8.45051839969697,1.85974695304826,147.31,20.67,10.5608951218859
2005-09-11 18:00:00,8.14,8.4555289044999,1.50735209096097,11.59,20.64,10.7600798233831
2005-09-11 19:00:00,8.05,8.45887217794692,1.38115649553697,0,20.62,10.4598982057006
2005-09-11 20:00:00,8.06,8.46221780383812,1.40274594313891,0,20.6,10.3739009794335
2005-09-11 21:00:00,8.04,8.46389149973186,1.23789941393292,0,20.59,10.3356230547803
2005-09-11 22:00:00,7.96,8.43718283895249,1.04935596886759,0,20.75,10.3400758755651
2005-09-11 23:00:00,7.89,8.42720570773336,1.20381683265882,0.1,20.81,10.30725402578
2005-09-12 00:00:00,7.95,8.423884658255,1.59021224048596,0,20.83,10.2585456289088
2005-09-12 01:00:00,7.96,8.43385479560441,1.81128079904767,0,20.77,9.86129490886938
2005-09-12 02:00:00,7.97,8.44718099643432,1.35779504680592,0,20.69,9.83809850088253
2005-09-12 03:00:00,7.94,8.45218798099832,1.25033447404252,0,20.66,9.86478155635614
2005-09-12 04:00:00,7.94,8.453858149162,1.45358507032587,0,20.65,9.87535604654961
2005-09-12 05:00:00,7.95,8.45218798099832,1.4539411957981,9.12,20.66,9.65255895622363
2005-09-12 06:00:00,7.97,8.44884940494617,1.79420847113346,165.73,20.68,9.65384228174568
2005-09-12 07:00:00,8.04,8.45051839969697,1.78942010682276,291.48,20.67,9.66120768843304
2005-09-12 08:00:00,8.12,8.45218798099832,2.05130454851811,463.1,20.66,10.1751867723804
2005-09-12 09:00:00,8.16,8.45218798099832,2.14166091681011,648.86,20.66,10.3046142499065
2005-09-12 10:00:00,8.28,8.44551317384999,2.1971052111092,1043.87,20.7,10.3141936538194
2005-09-12 11:00:00,8.25,8.43884773656496,3.81564153816028,539.74,20.74,10.6243078414734
2005-09-12 12:00:00,8.25,8.44051321855025,2.64585125680924,796.55,20.73,10.0819343983839
2005-09-12 13:00:00,8.29,8.43052908602436,1.80778632107319,640.04,20.79,10.2508652106446
2005-09-12 14:00:00,8.29,8.41890744515047,1.41169884284336,710.32,20.86,10.2774688283105
2005-09-12 15:00:00,8.13,8.41393545797094,1.23329197288893,75.88,20.89,10.3280937583261
2005-09-12 16:00:00,8.03,8.41890744515047,1.21878296386717,43.31,20.86,10.30269395098
2005-09-12 17:00:00,7.99,8.4222250060474,1.39605096462906,46.44,20.84,10.3135259151645
2005-09-12 18:00:00,8,8.41393545797094,1.56429133855347,1.71,20.89,10.445346167951
2005-09-12 19:00:00,7.96,8.41393545797094,1.65414715046535,0,20.89,9.82557219465619
2005-09-12 20:00:00,7.98,8.41724953584367,2.12377430921424,0,20.87,9.70453169957151
2005-09-12 21:00:00,7.92,8.41890744515047,0.887169762154598,0,20.86,10.2735528737843
2005-09-12 22:00:00,7.73,8.41062369903131,0.731894986295023,0,20.91,10.2606468981554
2005-09-12 23:00:00,7.55,8.4089686883915,0.810135629235869,0,20.92,9.42931023611056
